waktu,latitude,longitude,propeller_speed1,propeller_speed2,propeller_speed3,propeller_speed4,str1_target,str2_target,str3_target,str4_target,heading,heading_target,navigation_mode_text,position_error,dir_error,payout,lat_chute,long_chute,wind speed,wind direction
09:48:01,1.699944,101.53755,0,0,0,0,0,0,0,0,289,180,forward,0,0,263.0,1.7000119499030302,101.53757340732975,1.5,187.0
09:48:03,1.699945,101.53755,0,0,0,0,0,0,0,0,289,180,forward,0,0,263.0,1.7000129499030303,101.53757340732976,1.2,186.0
09:48:06,1.699945,101.537549,0,0,0,0,0,0,0,0,289,180,forward,0,0,263.0,1.7000129499030303,101.53757240732976,1.2,191.0
09:48:08,1.699945,101.537549,0,0,0,0,0,0,0,0,289,180,forward,0,0,263.0,1.7000129499030303,101.53757240732976,1.0,194.0
09:48:10,1.699946,101.537549,0,0,0,0,0,0,0,0,289,180,forward,0,0,263.0,1.7000139499030302,101.53757240732978,1.3,196.0
09:48:12,1.699946,101.537548,0,0,0,0,0,0,0,0,289,180,forward,0,0,263.0,1.7000139499030302,101.53757140732978,1.2,195.0
09:48:14,1.699947,101.537548,0,0,0,0,0,0,0,0,289,180,forward,0,0,263.0,1.7000149499030304,101.53757140732979,1.6,192.0
09:48:17,1.699949,101.537548,0,0,0,0,0,0,0,0,289,180,forward,0,0,263.0,1.7000169499030302,101.53757140732982,1.3,203.0
09:48:19,1.699949,101.537547,0,0,0,0,0,0,0,0,289,180,forward,0,0,263.0,1.7000169499030302,101.53757040732982,1.9,195.0
09:48:21,1.69995,101.537547,0,0,0,0,0,0,0,0,289,180,forward,0,0,263.0,1.7000179499030303,101.53757040732982,2.3,186.0
09:48:23,1.699952,101.537547,0,0,0,0,0,0,0,0,289,180,forward,0,0,263.0,1.7000199499030302,101.53757040732985,1.9,208.0
09:48:25,1.699953,101.537547,0,0,0,0,0,0,0,0,289,180,forward,0,0,263.0,1.7000209499030303,101.53757040732987,1.9,190.0
09:48:27,1.699954,101.537546,0,0,0,0,0,0,0,0,289,180,forward,0,0,263.0,1.7000219499030302,101.53756940732988,2.0,196.0
09:48:30,1.699955,101.537546,0,0,0,0,0,0,0,0,289,180,forward,0,0,263.0,1.7000229499030304,101.5375694073299,2.8,200.0
09:48:32,1.699955,101.537546,0,0,0,0,0,0,0,0,289,180,forward,0,0,263.0,1.7000229499030304,101.5375694073299,2.6,202.0
09:48:34,1.699956,101.537545,0,0,0,0,0,0,0,0,289,180,forward,0,0,263.0,1.7000239499030303,101.5375684073299,3.2,196.0
09:48:36,1.699957,101.537545,0,0,0,0,0,0,0,0,289,180,forward,0,0,263.0,1.7000249499030302,101.5375684073299,3.8,208.0
